H,S,V,Cor
136,60,195,Roxo
136,60,210,Roxo
136,60,225,Roxo
136,60,240,Roxo
136,60,255,Roxo
136,75,0,Preto
136,75,15,Preto
136,75,30,Preto
136,75,45,Roxo
136,75,60,Roxo
136,75,75,Roxo
136,75,90,Roxo
136,75,105,Roxo
136,75,120,Roxo
136,75,135,Roxo
136,75,150,Roxo
136,75,165,Roxo
136,75,180,Roxo
136,75,195,Roxo
136,75,210,Roxo
136,75,225,Roxo
136,75,240,Roxo
136,75,255,Roxo
136,90,0,Preto
136,90,15,Preto
136,90,30,Preto
136,90,45,Roxo
136,90,60,Roxo
136,90,75,Roxo
136,90,90,Roxo
136,90,105,Roxo
136,90,120,Roxo
136,90,135,Roxo
136,90,150,Roxo
136,90,165,Roxo
136,90,180,Roxo
136,90,195,Roxo
136,90,210,Roxo
136,90,225,Roxo
136,90,240,Roxo
136,90,255,Roxo
136,105,0,Preto
136,105,15,Preto
136,105,30,Preto
136,105,45,Roxo
136,105,60,Roxo
136,105,75,Roxo
136,105,90,Roxo
136,105,105,Roxo
136,105,120,Roxo
136,105,135,Roxo
136,105,150,Roxo
136,105,165,Roxo
136,105,180,Roxo
136,105,195,Roxo
136,105,210,Roxo
136,105,225,Roxo
136,105,240,Roxo
136,105,255,Roxo
136,120,0,Preto
136,120,15,Preto
136,120,30,Preto
136,120,45,Roxo
136,120,60,Roxo
136,120,75,Roxo
136,120,90,Roxo
136,120,105,Roxo
136,120,120,Roxo
136,120,135,Roxo
136,120,150,Roxo
136,120,165,Roxo
136,120,180,Roxo
136,120,195,Roxo
136,120,210,Roxo
136,120,225,Roxo
136,120,240,Roxo
136,120,255,Roxo
136,135,0,Preto
136,135,15,Preto
136,135,30,Preto
136,135,45,Roxo
136,135,60,Roxo
136,135,75,Roxo
136,135,90,Roxo
136,135,105,Roxo
136,135,120,Roxo
136,135,135,Roxo
136,135,150,Roxo
136,135,165,Roxo
136,135,180,Roxo
136,135,195,Roxo
136,135,210,Roxo
136,135,225,Roxo
136,135,240,Roxo
136,135,255,Roxo
136,150,0,Preto
136,150,15,Preto
136,150,30,Preto
136,150,45,Roxo
136,150,60,Roxo
136,150,75,Roxo
136,150,90,Roxo
136,150,105,Roxo
136,150,120,Roxo
136,150,135,Roxo
136,150,150,Roxo
136,150,165,Roxo
136,150,180,Roxo
136,150,195,Roxo
136,150,210,Roxo
136,150,225,Roxo
136,150,240,Roxo
136,150,255,Roxo
136,165,0,Preto
136,165,15,Preto
136,165,30,Preto
136,165,45,Roxo
136,165,60,Roxo
136,165,75,Roxo
136,165,90,Roxo
136,165,105,Roxo
136,165,120,Roxo
136,165,135,Roxo
136,165,150,Roxo
136,165,165,Roxo
136,165,180,Roxo
136,165,195,Roxo
136,165,210,Roxo
136,165,225,Roxo
136,165,240,Roxo
136,165,255,Roxo
136,180,0,Preto
136,180,15,Preto
136,180,30,Preto
136,180,45,Roxo
136,180,60,Roxo
136,180,75,Roxo
136,180,90,Roxo
136,180,105,Roxo
136,180,120,Roxo
136,180,135,Roxo
136,180,150,Roxo
136,180,165,Roxo
136,180,180,Roxo
136,180,195,Roxo
136,180,210,Roxo
136,180,225,Roxo
136,180,240,Roxo
136,180,255,Roxo
136,195,0,Preto
136,195,15,Preto
136,195,30,Preto
136,195,45,Roxo
136,195,60,Roxo
136,195,75,Roxo
136,195,90,Roxo
136,195,105,Roxo
136,195,120,Roxo
136,195,135,Roxo
136,195,150,Roxo
136,195,165,Roxo
136,195,180,Roxo
136,195,195,Roxo
136,195,210,Roxo
136,195,225,Roxo
136,195,240,Roxo
136,195,255,Roxo
136,210,0,Preto
136,210,15,Preto
136,210,30,Preto
136,210,45,Roxo
136,210,60,Roxo
136,210,75,Roxo
136,210,90,Roxo
136,210,105,Roxo
136,210,120,Roxo
136,210,135,Roxo
136,210,150,Roxo
136,210,165,Roxo
136,210,180,Roxo
136,210,195,Roxo
136,210,210,Roxo
136,210,225,Roxo
136,210,240,Roxo
136,210,255,Roxo
136,225,0,Preto
136,225,15,Preto
136,225,30,Preto
136,225,45,Roxo
136,225,60,Roxo
136,225,75,Roxo
136,225,90,Roxo
136,225,105,Roxo
136,225,120,Roxo
136,225,135,Roxo
136,225,150,Roxo
136,225,165,Roxo
136,225,180,Roxo
136,225,195,Roxo
136,225,210,Roxo
136,225,225,Roxo
136,225,240,Roxo
136,225,255,Roxo
136,240,0,Preto
136,240,15,Preto
136,240,30,Preto
136,240,45,Roxo
136,240,60,Roxo
136,240,75,Roxo
136,240,90,Roxo
136,240,105,Roxo
136,240,120,Roxo
136,240,135,Roxo
136,240,150,Roxo
136,240,165,Roxo
136,240,180,Roxo
136,240,195,Roxo
136,240,210,Roxo
136,240,225,Roxo
136,240,240,Roxo
136,240,255,Roxo
136,255,0,Preto
136,255,15,Preto
136,255,30,Preto
136,255,45,Roxo
136,255,60,Roxo
136,255,75,Roxo
136,255,90,Roxo
136,255,105,Roxo
136,255,120,Roxo
136,255,135,Roxo
136,255,150,Roxo
136,255,165,Roxo
136,255,180,Roxo
136,255,195,Roxo
136,255,210,Roxo
136,255,225,Roxo
136,255,240,Roxo
136,255,255,Roxo
140,0,0,Preto
140,0,15,Preto
140,0,30,Preto
140,0,45,Cinza
140,0,60,Cinza
140,0,75,Cinza
140,0,90,Cinza
140,0,105,Cinza
140,0,120,Cinza
140,0,135,Cinza
140,0,150,Cinza
140,0,165,Cinza
140,0,180,Cinza
140,0,195,Cinza
140,0,210,Branco
140,0,225,Branco
140,0,240,Branco
140,0,255,Branco
140,15,0,Preto
140,15,15,Preto
140,15,30,Preto
140,15,45,Cinza
140,15,60,Cinza
140,15,75,Cinza
140,15,90,Cinza
140,15,105,Cinza
140,15,120,Cinza
140,15,135,Cinza
140,15,150,Cinza
140,15,165,Cinza
140,15,180,Cinza
140,15,195,Cinza
140,15,210,Branco
140,15,225,Branco
140,15,240,Branco
140,15,255,Branco
140,30,0,Preto
140,30,15,Preto
140,30,30,Preto
140,30,45,Cinza
140,30,60,Cinza
140,30,75,Cinza
140,30,90,Cinza
140,30,105,Cinza
140,30,120,Cinza
140,30,135,Cinza
140,30,150,Cinza
140,30,165,Cinza
140,30,180,Cinza
140,30,195,Cinza
140,30,210,Branco
140,30,225,Branco
140,30,240,Branco
140,30,255,Branco
140,45,0,Preto
140,45,15,Preto
140,45,30,Preto
140,45,45,Cinza
140,45,60,Cinza
140,45,75,Cinza
140,45,90,Cinza
140,45,105,Cinza
140,45,120,Cinza
140,45,135,Cinza
140,45,150,Cinza
140,45,165,Cinza
140,45,180,Cinza
140,45,195,Cinza
140,45,210,Roxo
140,45,225,Roxo
140,45,240,Roxo
140,45,255,Roxo
140,60,0,Preto
140,60,15,Preto
140,60,30,Preto
140,60,45,Roxo
140,60,60,Roxo
140,60,75,Roxo
140,60,90,Roxo
140,60,105,Roxo
140,60,120,Roxo
140,60,135,Roxo
140,60,150,Roxo
140,60,165,Roxo
140,60,180,Roxo
140,60,195,Roxo
140,60,210,Roxo
140,60,225,Roxo
140,60,240,Roxo
140,60,255,Roxo
140,75,0,Preto
140,75,15,Preto
140,75,30,Preto
140,75,45,Roxo
140,75,60,Roxo
140,75,75,Roxo
140,75,90,Roxo
140,75,105,Roxo
140,75,120,Roxo
140,75,135,Roxo
140,75,150,Roxo
140,75,165,Roxo
140,75,180,Roxo
140,75,195,Roxo
140,75,210,Roxo
140,75,225,Roxo
140,75,240,Roxo
140,75,255,Roxo
140,90,0,Preto
140,90,15,Preto
140,90,30,Preto
140,90,45,Roxo
140,90,60,Roxo
140,90,75,Roxo
140,90,90,Roxo
140,90,105,Roxo
140,90,120,Roxo
140,90,135,Roxo
140,90,150,Roxo
140,90,165,Roxo
140,90,180,Roxo
140,90,195,Roxo
140,90,210,Roxo
140,90,225,Roxo
140,90,240,Roxo
140,90,255,Roxo
140,105,0,Preto
140,105,15,Preto
140,105,30,Preto
140,105,45,Roxo
140,105,60,Roxo
140,105,75,Roxo
140,105,90,Roxo
140,105,105,Roxo
140,105,120,Roxo
140,105,135,Roxo
140,105,150,Roxo
140,105,165,Roxo
140,105,180,Roxo
140,105,195,Roxo
140,105,210,Roxo
140,105,225,Roxo
140,105,240,Roxo
140,105,255,Roxo
140,120,0,Preto
140,120,15,Preto
140,120,30,Preto
140,120,45,Roxo
140,120,60,Roxo
140,120,75,Roxo
140,120,90,Roxo
140,120,105,Roxo
140,120,120,Roxo
140,120,135,Roxo
140,120,150,Roxo
140,120,165,Roxo
140,120,180,Roxo
140,120,195,Roxo
140,120,210,Roxo
140,120,225,Roxo
140,120,240,Roxo
140,120,255,Roxo
140,135,0,Preto
140,135,15,Preto
140,135,30,Preto
140,135,45,Roxo
140,135,60,Roxo
140,135,75,Roxo
140,135,90,Roxo
140,135,105,Roxo
140,135,120,Roxo
140,135,135,Roxo
140,135,150,Roxo
140,135,165,Roxo
140,135,180,Roxo
140,135,195,Roxo
140,135,210,Roxo
140,135,225,Roxo
140,135,240,Roxo
140,135,255,Roxo
140,150,0,Preto
140,150,15,Preto
140,150,30,Preto
140,150,45,Roxo
140,150,60,Roxo
140,150,75,Roxo
140,150,90,Roxo
140,150,105,Roxo
140,150,120,Roxo
140,150,135,Roxo
140,150,150,Roxo
140,150,165,Roxo
140,150,180,Roxo
140,150,195,Roxo
140,150,210,Roxo
140,150,225,Roxo
140,150,240,Roxo
140,150,255,Roxo
140,165,0,Preto
140,165,15,Preto
140,165,30,Preto
140,165,45,Roxo
140,165,60,Roxo
140,165,75,Roxo
140,165,90,Roxo
140,165,105,Roxo
140,165,120,Roxo
140,165,135,Roxo
140,165,150,Roxo
140,165,165,Roxo
140,165,180,Roxo
140,165,195,Roxo
140,165,210,Roxo
140,165,225,Roxo
140,165,240,Roxo
140,165,255,Roxo
140,180,0,Preto
140,180,15,Preto
140,180,30,Preto
140,180,45,Roxo
140,180,60,Roxo
140,180,75,Roxo
140,180,90,Roxo
140,180,105,Roxo
140,180,120,Roxo
140,180,135,Roxo
140,180,150,Roxo
140,180,165,Roxo
140,180,180,Roxo
140,180,195,Roxo
140,180,210,Roxo
140,180,225,Roxo
140,180,240,Roxo
140,180,255,Roxo
140,195,0,Preto
140,195,15,Preto
140,195,30,Preto
140,195,45,Roxo
140,195,60,Roxo
140,195,75,Roxo
140,195,90,Roxo
140,195,105,Roxo
140,195,120,Roxo
140,195,135,Roxo
140,195,150,Roxo
140,195,165,Roxo
140,195,180,Roxo
140,195,195,Roxo
140,195,210,Roxo
140,195,225,Roxo
140,195,240,Roxo
140,195,255,Roxo
140,210,0,Preto
140,210,15,Preto
140,210,30,Preto
140,210,45,Roxo
140,210,60,Roxo
140,210,75,Roxo
140,210,90,Roxo
140,210,105,Roxo
140,210,120,Roxo
140,210,135,Roxo
140,210,150,Roxo
140,210,165,Roxo
140,210,180,Roxo
140,210,195,Roxo
140,210,210,Roxo
140,210,225,Roxo
140,210,240,Roxo
140,210,255,Roxo
140,225,0,Preto
140,225,15,Preto
140,225,30,Preto
140,225,45,Roxo
140,225,60,Roxo
140,225,75,Roxo
140,225,90,Roxo
140,225,105,Roxo
140,225,120,Roxo
140,225,135,Roxo
140,225,150,Roxo
140,225,165,Roxo
140,225,180,Roxo
140,225,195,Roxo
140,225,210,Roxo
140,225,225,Roxo
140,225,240,Roxo
140,225,255,Roxo
140,240,0,Preto
140,240,15,Preto
140,240,30,Preto
140,240,45,Roxo
140,240,60,Roxo
140,240,75,Roxo
140,240,90,Roxo
140,240,105,Roxo
140,240,120,Roxo
140,240,135,Roxo
140,240,150,Roxo
140,240,165,Roxo
140,240,180,Roxo
140,240,195,Roxo
140,240,210,Roxo
140,240,225,Roxo
140,240,240,Roxo
140,240,255,Roxo
140,255,0,Preto
140,255,15,Preto
140,255,30,Preto
140,255,45,Roxo
140,255,60,Roxo
140,255,75,Roxo
140,255,90,Roxo
140,255,105,Roxo
140,255,120,Roxo
140,255,135,Roxo
140,255,150,Roxo
140,255,165,Roxo
140,255,180,Roxo
140,255,195,Roxo
140,255,210,Roxo
140,255,225,Roxo
140,255,240,Roxo
140,255,255,Roxo
144,0,0,Preto
144,0,15,Preto
144,0,30,Preto
144,0,45,Cinza
144,0,60,Cinza
144,0,75,Cinza
144,0,90,Cinza
144,0,105,Cinza
144,0,120,Cinza
144,0,135,Cinza
144,0,150,Cinza
144,0,165,Cinza
144,0,180,Cinza
144,0,195,Cinza
144,0,210,Branco
144,0,225,Branco
144,0,240,Branco
144,0,255,Branco
144,15,0,Preto
144,15,15,Preto
144,15,30,Preto
144,15,45,Cinza
144,15,60,Cinza
144,15,75,Cinza
144,15,90,Cinza
144,15,105,Cinza
144,15,120,Cinza
144,15,135,Cinza
144,15,150,Cinza
144,15,165,Cinza
144,15,180,Cinza
144,15,195,Cinza
144,15,210,Branco
144,15,225,Branco
144,15,240,Branco
144,15,255,Branco
144,30,0,Preto
144,30,15,Preto
144,30,30,Preto
144,30,45,Cinza
144,30,60,Cinza
144,30,75,Cinza
144,30,90,Cinza
144,30,105,Cinza
144,30,120,Cinza
144,30,135,Cinza
144,30,150,Cinza
144,30,165,Cinza
144,30,180,Cinza
144,30,195,Cinza
144,30,210,Branco
144,30,225,Branco
144,30,240,Branco
144,30,255,Branco
144,45,0,Preto
144,45,15,Preto
144,45,30,Preto
144,45,45,Cinza
144,45,60,Cinza
144,45,75,Cinza
144,45,90,Cinza
144,45,105,Cinza
144,45,120,Cinza
144,45,135,Cinza
144,45,150,Cinza
144,45,165,Cinza
144,45,180,Cinza
144,45,195,Cinza
144,45,210,Roxo
144,45,225,Roxo
144,45,240,Roxo
144,45,255,Roxo
144,60,0,Preto
144,60,15,Preto
144,60,30,Preto
144,60,45,Roxo
144,60,60,Roxo
144,60,75,Roxo
144,60,90,Roxo
144,60,105,Roxo
144,60,120,Roxo
144,60,135,Roxo
144,60,150,Roxo
144,60,165,Roxo
144,60,180,Roxo
144,60,195,Roxo
144,60,210,Roxo
144,60,225,Roxo
144,60,240,Roxo
144,60,255,Roxo
144,75,0,Preto
144,75,15,Preto
144,75,30,Preto
144,75,45,Roxo
144,75,60,Roxo
144,75,75,Roxo
144,75,90,Roxo
144,75,105,Roxo
144,75,120,Roxo
144,75,135,Roxo
144,75,150,Roxo
144,75,165,Roxo
144,75,180,Roxo
144,75,195,Roxo
144,75,210,Roxo
144,75,225,Roxo
144,75,240,Roxo
144,75,255,Roxo
144,90,0,Preto
144,90,15,Preto
144,90,30,Preto
144,90,45,Roxo
144,90,60,Roxo
144,90,75,Roxo
144,90,90,Roxo
144,90,105,Roxo
144,90,120,Roxo
144,90,135,Roxo
144,90,150,Roxo
144,90,165,Roxo
144,90,180,Roxo
144,90,195,Roxo
144,90,210,Roxo
144,90,225,Roxo
144,90,240,Roxo
144,90,255,Roxo
144,105,0,Preto
144,105,15,Preto
144,105,30,Preto
144,105,45,Roxo
144,105,60,Roxo
144,105,75,Roxo
144,105,90,Roxo
144,105,105,Roxo
144,105,120,Roxo
144,105,135,Roxo
144,105,150,Roxo
144,105,165,Roxo
144,105,180,Roxo
144,105,195,Roxo
144,105,210,Roxo
144,105,225,Roxo
144,105,240,Roxo
144,105,255,Roxo
144,120,0,Preto
144,120,15,Preto
144,120,30,Preto
144,120,45,Roxo
144,120,60,Roxo
144,120,75,Roxo
144,120,90,Roxo
144,120,105,Roxo
144,120,120,Roxo
144,120,135,Roxo
144,120,150,Roxo
144,120,165,Roxo
144,120,180,Roxo
144,120,195,Roxo
144,120,210,Roxo
144,120,225,Roxo
144,120,240,Roxo
144,120,255,Roxo
144,135,0,Preto
144,135,15,Preto
144,135,30,Preto
144,135,45,Roxo
144,135,60,Roxo
144,135,75,Roxo
144,135,90,Roxo
144,135,105,Roxo
144,135,120,Roxo
144,135,135,Roxo
144,135,150,Roxo
144,135,165,Roxo
144,135,180,Roxo
144,135,195,Roxo
144,135,210,Roxo
144,135,225,Roxo
144,135,240,Roxo
144,135,255,Roxo
144,150,0,Preto
144,150,15,Preto
144,150,30,Preto
144,150,45,Roxo
144,150,60,Roxo
144,150,75,Roxo
144,150,90,Roxo
144,150,105,Roxo
144,150,120,Roxo
144,150,135,Roxo
144,150,150,Roxo
144,150,165,Roxo
144,150,180,Roxo
144,150,195,Roxo
144,150,210,Roxo
144,150,225,Roxo
144,150,240,Roxo
144,150,255,Roxo
144,165,0,Preto
144,165,15,Preto
144,165,30,Preto
144,165,45,Roxo
144,165,60,Roxo
144,165,75,Roxo
144,165,90,Roxo
144,165,105,Roxo
144,165,120,Roxo
144,165,135,Roxo
144,165,150,Roxo
144,165,165,Roxo
144,165,180,Roxo
144,165,195,Roxo
144,165,210,Roxo
144,165,225,Roxo
144,165,240,Roxo
144,165,255,Roxo
144,180,0,Preto
144,180,15,Preto
144,180,30,Preto
144,180,45,Roxo
144,180,60,Roxo
144,180,75,Roxo
144,180,90,Roxo
144,180,105,Roxo
144,180,120,Roxo
144,180,135,Roxo
144,180,150,Roxo
144,180,165,Roxo
144,180,180,Roxo
144,180,195,Roxo
144,180,210,Roxo
144,180,225,Roxo
144,180,240,Roxo
144,180,255,Roxo
144,195,0,Preto
144,195,15,Preto
144,195,30,Preto
144,195,45,Roxo
144,195,60,Roxo
144,195,75,Roxo
144,195,90,Roxo
144,195,105,Roxo
144,195,120,Roxo
144,195,135,Roxo
144,195,150,Roxo
144,195,165,Roxo
144,195,180,Roxo
144,195,195,Roxo
144,195,210,Roxo
144,195,225,Roxo
144,195,240,Roxo
144,195,255,Roxo
144,210,0,Preto
144,210,15,Preto
144,210,30,Preto
144,210,45,Roxo
144,210,60,Roxo
144,210,75,Roxo
144,210,90,Roxo
144,210,105,Roxo
144,210,120,Roxo
144,210,135,Roxo
144,210,150,Roxo
144,210,165,Roxo
144,210,180,Roxo
144,210,195,Roxo
144,210,210,Roxo
144,210,225,Roxo
144,210,240,Roxo
144,210,255,Roxo
144,225,0,Preto
144,225,15,Preto
144,225,30,Preto
144,225,45,Roxo
144,225,60,Roxo
144,225,75,Roxo
144,225,90,Roxo
144,225,105,Roxo
144,225,120,Roxo
144,225,135,Roxo
144,225,150,Roxo
144,225,165,Roxo
144,225,180,Roxo
144,225,195,Roxo
144,225,210,Roxo
144,225,225,Roxo
144,225,240,Roxo
144,225,255,Roxo
144,240,0,Preto
144,240,15,Preto
144,240,30,Preto
144,240,45,Roxo
144,240,60,Roxo
144,240,75,Roxo
144,240,90,Roxo
144,240,105,Roxo
144,240,120,Roxo
144,240,135,Roxo
144,240,150,Roxo
144,240,165,Roxo
144,240,180,Roxo
144,240,195,Roxo
144,240,210,Roxo
144,240,225,Roxo
144,240,240,Roxo
144,240,255,Roxo
144,255,0,Preto
144,255,15,Preto
144,255,30,Preto
144,255,45,Roxo
144,255,60,Roxo
144,255,75,Roxo
144,255,90,Roxo
144,255,105,Roxo
144,255,120,Roxo
144,255,135,Roxo
144,255,150,Roxo
144,255,165,Roxo
144,255,180,Roxo
144,255,195,Roxo
144,255,210,Roxo
144,255,225,Roxo
144,255,240,Roxo
144,255,255,Roxo
148,0,0,Preto
148,0,15,Preto
148,0,30,Preto
148,0,45,Cinza
148,0,60,Cinza
148,0,75,Cinza
148,0,90,Cinza
148,0,105,Cinza
148,0,120,Cinza
148,0,135,Cinza
148,0,150,Cinza
148,0,165,Cinza
148,0,180,Cinza
148,0,195,Cinza
148,0,210,Branco
148,0,225,Branco
148,0,240,Branco
148,0,255,Branco
148,15,0,Preto
148,15,15,Preto
148,15,30,Preto
148,15,45,Cinza
148,15,60,Cinza
148,15,75,Cinza
148,15,90,Cinza
148,15,105,Cinza
148,15,120,Cinza
148,15,135,Cinza
148,15,150,Cinza
148,15,165,Cinza
148,15,180,Cinza
148,15,195,Cinza
148,15,210,Branco
148,15,225,Branco
148,15,240,Branco
148,15,255,Branco
148,30,0,Preto
148,30,15,Preto
148,30,30,Preto
148,30,45,Cinza
148,30,60,Cinza
148,30,75,Cinza
148,30,90,Cinza
148,30,105,Cinza
148,30,120,Cinza
148,30,135,Cinza
148,30,150,Cinza
148,30,165,Cinza
148,30,180,Cinza
148,30,195,Cinza
148,30,210,Branco
148,30,225,Branco
148,30,240,Branco
148,30,255,Branco
148,45,0,Preto
148,45,15,Preto
148,45,30,Preto
148,45,45,Cinza
148,45,60,Cinza
148,45,75,Cinza
148,45,90,Cinza
148,45,105,Cinza
148,45,120,Cinza
148,45,135,Cinza
148,45,150,Cinza
148,45,165,Cinza
148,45,180,Cinza
148,45,195,Cinza
148,45,210,Roxo
148,45,225,Roxo
148,45,240,Roxo
148,45,255,Roxo
148,60,0,Preto
148,60,15,Preto
148,60,30,Preto
148,60,45,Roxo
148,60,60,Roxo
148,60,75,Roxo
148,60,90,Roxo
148,60,105,Roxo
148,60,120,Roxo
148,60,135,Roxo
148,60,150,Roxo
148,60,165,Roxo
148,60,180,Roxo
148,60,195,Roxo
148,60,210,Roxo
148,60,225,Roxo
148,60,240,Roxo
148,60,255,Roxo
148,75,0,Preto
148,75,15,Preto
148,75,30,Preto
148,75,45,Roxo
148,75,60,Roxo
148,75,75,Roxo
148,75,90,Roxo
148,75,105,Roxo
148,75,120,Roxo
148,75,135,Roxo
148,75,150,Roxo
148,75,165,Roxo
148,75,180,Roxo
148,75,195,Roxo
148,75,210,Roxo
148,75,225,Roxo
148,75,240,Roxo
148,75,255,Roxo
148,90,0,Preto
148,90,15,Preto
148,90,30,Preto
148,90,45,Roxo
148,90,60,Roxo
148,90,75,Roxo
148,90,90,Roxo
148,90,105,Roxo
148,90,120,Roxo
148,90,135,Roxo
148,90,150,Roxo
148,90,165,Roxo
148,90,180,Roxo
148,90,195,Roxo
148,90,210,Roxo
148,90,225,Roxo
148,90,240,Roxo
148,90,255,Roxo
148,105,0,Preto
148,105,15,Preto
148,105,30,Preto
148,105,45,Roxo
148,105,60,Roxo
148,105,75,Roxo
148,105,90,Roxo
148,105,105,Roxo
148,105,120,Roxo
148,105,135,Roxo
148,105,150,Roxo
148,105,165,Roxo
148,105,180,Roxo
148,105,195,Roxo
148,105,210,Roxo
148,105,225,Roxo
148,105,240,Roxo
148,105,255,Roxo
148,120,0,Preto
148,120,15,Preto
148,120,30,Preto
148,120,45,Roxo
148,120,60,Roxo
148,120,75,Roxo
148,120,90,Roxo
148,120,105,Roxo
148,120,120,Roxo
148,120,135,Roxo
148,120,150,Roxo
148,120,165,Roxo
148,120,180,Roxo
148,120,195,Roxo
148,120,210,Roxo
148,120,225,Roxo
148,120,240,Roxo
148,120,255,Roxo
148,135,0,Preto
148,135,15,Preto
148,135,30,Preto
148,135,45,Roxo
148,135,60,Roxo
148,135,75,Roxo
148,135,90,Roxo
148,135,105,Roxo
148,135,120,Roxo
148,135,135,Roxo
148,135,150,Roxo
148,135,165,Roxo
148,135,180,Roxo
148,135,195,Roxo
148,135,210,Roxo
148,135,225,Roxo
148,135,240,Roxo
148,135,255,Roxo
148,150,0,Preto
148,150,15,Preto
148,150,30,Preto
148,150,45,Roxo
148,150,60,Roxo
148,150,75,Roxo
148,150,90,Roxo
148,150,105,Roxo
148,150,120,Roxo
148,150,135,Roxo
148,150,150,Roxo
148,150,165,Roxo
148,150,180,Roxo
148,150,195,Roxo
148,150,210,Roxo
148,150,225,Roxo
148,150,240,Roxo
148,150,255,Roxo
148,165,0,Preto
148,165,15,Preto
148,165,30,Preto
148,165,45,Roxo
148,165,60,Roxo
148,165,75,Roxo
148,165,90,Roxo
148,165,105,Roxo
148,165,120,Roxo
148,165,135,Roxo
148,165,150,Roxo
148,165,165,Roxo
148,165,180,Roxo
148,165,195,Roxo
148,165,210,Roxo
148,165,225,Roxo
148,165,240,Roxo
148,165,255,Roxo
148,180,0,Preto
148,180,15,Preto
148,180,30,Preto
148,180,45,Roxo
148,180,60,Roxo
148,180,75,Roxo
148,180,90,Roxo
148,180,105,Roxo
148,180,120,Roxo
148,180,135,Roxo
148,180,150,Roxo
148,180,165,Roxo
148,180,180,Roxo
148,180,195,Roxo
148,180,210,Roxo
148,180,225,Roxo
148,180,240,Roxo
148,180,255,Roxo
148,195,0,Preto
148,195,15,Preto
148,195,30,Preto
148,195,45,Roxo
148,195,60,Roxo
148,195,75,Roxo
148,195,90,Roxo
148,195,105,Roxo
148,195,120,Roxo
148,195,135,Roxo
148,195,150,Roxo
148,195,165,Roxo
148,195,180,Roxo
148,195,195,Roxo
148,195,210,Roxo
148,195,225,Roxo
148,195,240,Roxo
148,195,255,Roxo
148,210,0,Preto
148,210,15,Preto
148,210,30,Preto
148,210,45,Roxo
148,210,60,Roxo
148,210,75,Roxo
148,210,90,Roxo
148,210,105,Roxo
148,210,120,Roxo
148,210,135,Roxo
148,210,150,Roxo
148,210,165,Roxo
148,210,180,Roxo
148,210,195,Roxo
148,210,210,Roxo
148,210,225,Roxo
148,210,240,Roxo
148,210,255,Roxo
148,225,0,Preto
148,225,15,Preto
148,225,30,Preto
148,225,45,Roxo
148,225,60,Roxo
148,225,75,Roxo
148,225,90,Roxo
148,225,105,Roxo
148,225,120,Roxo
148,225,135,Roxo
148,225,150,Roxo
148,225,165,Roxo
148,225,180,Roxo
148,225,195,Roxo
148,225,210,Roxo
148,225,225,Roxo
148,225,240,Roxo
148,225,255,Roxo
148,240,0,Preto
148,240,15,Preto
148,240,30,Preto
148,240,45,Roxo
148,240,60,Roxo
148,240,75,Roxo
148,240,90,Roxo
148,240,105,Roxo
148,240,120,Roxo
148,240,135,Roxo
148,240,150,Roxo
148,240,165,Roxo
148,240,180,Roxo
148,240,195,Roxo
148,240,210,Roxo
148,240,225,Roxo
148,240,240,Roxo
148,240,255,Roxo
148,255,0,Preto
148,255,15,Preto
148,255,30,Preto
148,255,45,Roxo
148,255,60,Roxo
148,255,75,Roxo
148,255,90,Roxo
148,255,105,Roxo
148,255,120,Roxo
148,255,135,Roxo
148,255,150,Roxo
148,255,165,Roxo
148,255,180,Roxo
148,255,195,Roxo
148,255,210,Roxo
148,255,225,Roxo
148,255,240,Roxo
148,255,255,Roxo
152,0,0,Preto
152,0,15,Preto
152,0,30,Preto
152,0,45,Cinza
152,0,60,Cinza
152,0,75,Cinza
152,0,90,Cinza
152,0,105,Cinza
152,0,120,Cinza
152,0,135,Cinza
152,0,150,Cinza
152,0,165,Cinza
152,0,180,Cinza
152,0,195,Cinza
152,0,210,Branco
152,0,225,Branco
152,0,240,Branco
152,0,255,Branco
152,15,0,Preto
152,15,15,Preto
152,15,30,Preto
152,15,45,Cinza
152,15,60,Cinza
152,15,75,Cinza
152,15,90,Cinza
152,15,105,Cinza
152,15,120,Cinza
152,15,135,Cinza
152,15,150,Cinza
152,15,165,Cinza
152,15,180,Cinza
152,15,195,Cinza
152,15,210,Branco
152,15,225,Branco
152,15,240,Branco
152,15,255,Branco
152,30,0,Preto
152,30,15,Preto
152,30,30,Preto
152,30,45,Cinza
152,30,60,Cinza
152,30,75,Cinza
152,30,90,Cinza
152,30,105,Cinza
152,30,120,Cinza
152,30,135,Cinza
152,30,150,Cinza
152,30,165,Cinza
152,30,180,Cinza
152,30,195,Cinza
152,30,210,Branco
152,30,225,Branco
152,30,240,Branco
152,30,255,Branco
152,45,0,Preto
152,45,15,Preto
152,45,30,Preto
152,45,45,Cinza
152,45,60,Cinza
152,45,75,Cinza
152,45,90,Cinza
152,45,105,Cinza
152,45,120,Cinza
152,45,135,Cinza
152,45,150,Cinza
152,45,165,Cinza
152,45,180,Cinza
152,45,195,Cinza
152,45,210,Roxo
152,45,225,Roxo
152,45,240,Roxo
152,45,255,Roxo
152,60,0,Preto
152,60,15,Preto
152,60,30,Preto
152,60,45,Roxo
152,60,60,Roxo
152,60,75,Roxo
152,60,90,Roxo
152,60,105,Roxo
152,60,120,Roxo
152,60,135,Roxo
152,60,150,Roxo
152,60,165,Roxo
